ID,CsquareCode,LOICZID,NLimit,Slimit,WLimit,ELimit,CenterLat,CenterLong,CellArea,OceanArea,PWater,ClimZoneCode,FAOAreaM,FAOAreaIn,CountryMain,CountrySecond,CountryThird,CountrySubMain,CountrySubSecond,CountrySubThird,EEZ,LME,LMEBorder,MEOW,OceanBasin,IslandsNo,Area0_20,Area20_40,Area40_60,Area60_80,Area80_100,AreaBelow100,ElevationMin,ElevationMax,ElevationMean,ElevationSD,DepthMin,DepthMax,DepthMean,DepthSD,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA
198796,7011:111:1,127578,1.5,1,-111.5,-111,1.25,-111.25,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3768,3887,3820,24.31,25.07839012146,1.15892505645752,34.5629272460938,34.6911125183105,12.8459995612502,0,208.49284362793,143.709320068359,1081,0,3090.33,0,-9999,0,0,0,NA
198797,7011:111:2,127577,1.5,1,-112,-111.5,1.25,-111.75,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3791,3992,3886,41.44,25.0940380096436,1.11922705173492,34.5773086547852,34.6911849975586,12.8589998930693,0,208.467819213867,144.694549560547,1094,0,3090.33,0,-9999,0,0,0,NA
198798,7011:111:3,126858,2,1.5,-111.5,-111,1.75,-111.25,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3739,3863,3798,24.29,25.5933208465576,1.12139999866486,34.4844932556152,34.6911468505859,11.2450001761317,0,208.113220214844,144.440048217773,1026,0,3089.624,0,-9999,0,0,0,NA
198799,7011:111:4,126857,2,1.5,-112,-111.5,1.75,-111.75,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3789,3926,3850,28.16,25.5953407287598,1.12186598777771,34.4981155395508,34.6912574768066,11.2960003316402,0,208.111145019531,144.359527587891,1040,0,3089.624,0,-9999,0,0,0,NA
198800,7011:112:1,127576,1.5,1,-112.5,-112,1.25,-112.25,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3869,3989,3918,20.29,25.096492767334,1.11770403385162,34.5920486450195,34.6912574768066,12.8669999539852,0,208.433639526367,144.868270874023,1110,0,3090.33,0,-9999,0,0,0,NA
198801,7011:112:2,127575,1.5,1,-113,-112.5,1.25,-112.75,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3861,3973,3912,21.6,25.0962371826172,1.11144495010376,34.6058807373047,34.6914443969727,12.881999835372,0,208.428924560547,145.274368286133,1129,0,3090.33,0,-9999,0,0,0,NA
198802,7011:112:3,126856,2,1.5,-112.5,-112,1.75,-112.25,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3821,3909,3866,19.64,25.5952625274658,1.11887001991272,34.5115203857422,34.6913719177246,11.3519998267293,0,208.122802734375,144.454666137695,1057,0,3089.624,0,-9999,0,0,0,NA
198803,7011:112:4,126855,2,1.5,-113,-112.5,1.75,-112.75,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3818,3896,3852,15.72,25.5863304138184,1.1135950088501,34.5243797302246,34.6915168762207,11.4289997145534,0,208.167404174805,144.667144775391,1077,0,3089.624,0,-9999,0,0,0,NA
198804,7011:113:1,127574,1.5,1,-113.5,-113,1.25,-113.25,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3849,3968,3881,19.46,25.1021690368652,1.10525405406952,34.6192207336426,34.691593170166,12.9079995676875,0,208.453018188477,145.719635009766,1150,0,3090.33,0,-9999,0,0,0,NA
198805,7011:113:2,127573,1.5,1,-114,-113.5,1.25,-113.75,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3832,4042,3921,49.88,25.107738494873,1.10231494903564,34.6328468322754,34.6917419433594,12.9500003531575,0,208.475952148438,146.170715332031,1173,0,2472.264,618.066,-9999,0,0,0,NA
198806,7011:113:3,126854,2,1.5,-113.5,-113,1.75,-113.25,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3798,3874,3833,13.46,25.6037254333496,1.10804295539856,34.538200378418,34.6916313171387,11.5050002932549,0,208.231643676758,145.089126586914,1099,0,3089.624,0,-9999,0,0,0,NA
198807,7011:113:4,126853,2,1.5,-114,-113.5,1.75,-113.75,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3782,3911,3826,19.19,25.613166809082,1.10801696777344,34.5527877807617,34.6917419433594,11.5809999406338,0,208.287673950195,145.64421081543,1124,0,3089.624,0,-9999,0,0,0,NA
198808,7011:114:1,127572,1.5,1,-114.5,-114,1.25,-114.25,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3867,4061,3957,39.47,25.1347370147705,1.06698703765869,34.6453742980957,34.6917762756348,12.9990000277758,0,208.491912841797,148.266616821289,1199,0,2118.62829896907,971.701701030928,-9999,0,0,0,NA
198809,7011:114:2,127571,1.5,1,-115,-114.5,1.25,-114.75,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3834,3976,3892,28.21,25.1480693817139,1.10518705844879,34.6562576293945,34.6918907165527,13.0470003932714,0,208.494018554688,146.802124023438,1227,0,3090.33,0,-9999,0,0,0,NA
198810,7011:114:3,126852,2,1.5,-114.5,-114,1.75,-114.25,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3820,3945,3877,23.49,25.6226539611816,1.11195003986359,34.5680656433105,34.6917762756348,11.6640003398061,0,208.32746887207,145.918411254883,1150,0,3089.624,0,-9999,0,0,0,NA
198811,7011:114:4,126851,2,1.5,-115,-114.5,1.75,-114.75,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3772,3943,3860,37.1,25.6183776855469,1.11461102962494,34.5826759338379,34.6918907165527,11.7530003190041,0,208.356781005859,146.253036499023,1179,0,3089.624,0,-9999,0,0,0,NA
198812,7011:120:1,126140,2.5,2,-110.5,-110,2.25,-110.25,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3703,3864,3777,32.29,26.0203819274902,1.1602920293808,34.3928108215332,34.6851119995117,9.73900035023689,0,207.563842773438,141.709732055664,952,0,3088.682,0,-9999,0,0,0,NA
198813,7011:120:2,126139,2.5,2,-111,-110.5,2.25,-110.75,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3694,3823,3743,19.22,26.0232257843018,1.15806996822357,34.4053153991699,34.6854820251465,9.81399975717068,0,207.596252441406,142.135681152344,960,0,3088.682,0,-9999,0,0,0,NA
198814,7011:120:3,125420,3,2.5,-110.5,-110,2.75,-110.25,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3724,3858,3768,30.24,26.3751640319824,1.15277600288391,34.3276786804199,34.6854820251465,8.77999980002642,0,207.085983276367,141.686447143555,897,0,3087.505,0,-9999,0,0,0,NA
198815,7011:120:4,125419,3,2.5,-111,-110.5,2.75,-110.75,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3719,3900,3780,39.23,26.3725528717041,1.1526210308075,34.3430519104004,34.686653137207,8.84499959647655,0,207.132827758789,142.136199951172,906,0,3087.505,0,-9999,0,0,0,NA
198816,7011:121:1,126138,2.5,2,-111.5,-111,2.25,-111.25,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3682,3825,3760,23,26.0251064300537,1.12426400184631,34.4182548522949,34.6893844604492,9.87199973315001,0,207.611343383789,143.72590637207,972,0,3088.682,0,-9999,0,0,0,NA
198817,7011:121:2,126137,2.5,2,-112,-111.5,2.25,-111.75,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3734,3851,3799,24.61,26.0250549316406,1.15378999710083,34.4321556091309,34.6902656555176,9.90500021725893,0,207.631210327148,143.265228271484,987,0,3088.682,0,-9999,0,0,0,NA
198818,7011:121:3,125418,3,2.5,-111.5,-111,2.75,-111.25,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3743,3838,3793,22.67,26.3617191314697,1.15181398391724,34.3595886230469,34.6870231628418,8.88899993151426,0,207.155960083008,142.633148193359,918,0,3087.505,0,-9999,0,0,0,NA
198819,7011:121:4,125417,3,2.5,-112,-111.5,2.75,-111.75,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3766,3899,3819,24.27,26.3606948852539,1.11760795116425,34.3764381408691,34.6876907348633,8.91700014472008,0,207.188400268555,143.83283996582,934,0,3087.505,0,-9999,0,0,0,NA
198820,7011:122:1,126136,2.5,2,-112.5,-112,2.25,-112.25,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3814,3874,3839,9.89,26.0249614715576,1.15329098701477,34.4456672668457,34.69140625,9.95600037276745,0,207.670288085938,143.787567138672,1005,0,3088.682,0,-9999,0,0,0,NA
198821,7011:122:2,126135,2.5,2,-113,-112.5,2.25,-112.75,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3809,3854,3832,8.6,26.0176372528076,1.11287796497345,34.4580955505371,34.6915550231934,10.0560002028942,0,207.745071411133,144.293441772461,1026,0,3088.682,0,-9999,0,0,0,NA
198822,7011:122:3,125416,3,2.5,-112.5,-112,2.75,-112.25,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3804,3925,3868,22.65,26.3564262390137,1.11447596549988,34.3905563354492,34.688648223877,8.95099993795156,0,207.23193359375,144.127731323242,953,0,3087.505,0,-9999,0,0,0,NA
198823,7011:122:4,125415,3,2.5,-113,-112.5,2.75,-112.75,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3803,3905,3843,16.92,26.3590259552002,1.11151397228241,34.4028472900391,34.6903038024902,9.01800021529198,0,207.304626464844,144.292694091797,975,0,3087.505,0,-9999,0,0,0,NA
198824,7011:123:1,126134,2.5,2,-113.5,-113,2.25,-113.25,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3805,3886,3821,12.22,26.0342292785645,1.10911095142365,34.4708023071289,34.6916313171387,10.1589998230338,0,207.808868408203,144.680038452148,1049,0,3088.682,0,-9999,0,0,0,NA
198825,7011:123:2,126133,2.5,2,-114,-113.5,2.25,-113.75,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3763,3879,3809,15.49,26.0401954650879,1.14779305458069,34.4848098754883,34.6917762756348,10.245000012219,0,207.861907958984,145.072204589844,1075,0,3088.682,0,-9999,0,0,0,NA
198826,7011:123:3,125414,3,2.5,-113.5,-113,2.75,-113.25,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3806,3884,3830,11.77,26.3699169158936,1.10818898677826,34.4158630371094,34.6914443969727,9.08599980175495,0,207.342758178711,144.821533203125,999,0,3087.505,0,-9999,0,0,0,NA
198827,7011:123:4,125413,3,2.5,-114,-113.5,2.75,-113.75,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3755,3847,3802,16.68,26.365701675415,1.14257097244263,34.4277725219727,34.6917419433594,9.1329999268055,0,207.361663818359,145.166687011719,1026,0,3087.505,0,-9999,0,0,0,NA
198828,7011:124:1,126132,2.5,2,-114.5,-114,2.25,-114.25,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3783,3917,3842,27,26.0341930389404,1.11990404129028,34.4988899230957,34.6918144226074,10.321999900043,0,207.901840209961,145.929046630859,1103,0,3088.682,0,-9999,0,0,0,NA
198829,7011:124:2,126131,2.5,2,-115,-114.5,2.25,-114.75,3088.68,3088.68,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3088.68,-9999,-9999,-9999,-9999,3802,3937,3874,26.19,26.0325908660889,1.12084901332855,34.5114707946777,34.692008972168,10.4200001806021,0,207.926345825195,146.140655517578,1133,0,3088.682,0,-9999,0,0,0,NA
198830,7011:124:3,125412,3,2.5,-114.5,-114,2.75,-114.25,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3766,3891,3821,24.89,26.3580513000488,1.1218489408493,34.4390678405762,34.6918907165527,9.18699987232685,0,207.395111083984,146.267623901367,1056,0,3087.505,0,-9999,0,0,0,NA
198831,7011:124:4,125411,3,2.5,-115,-114.5,2.75,-114.75,3087.5,3087.5,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3087.5,-9999,-9999,-9999,-9999,3806,3943,3869,26.35,26.3657245635986,1.12092101573944,34.4509620666504,34.6920013427734,9.26300045102835,0,207.431915283203,146.658737182617,1087,0,3087.505,0,-9999,0,0,0,NA
198832,7011:130:1,124700,3.5,3,-110.5,-110,3.25,-110.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3794,3952,3847,22.86,26.6237258911133,1.12703704833984,34.2752532958984,34.686393737793,8.07899981737137,0,206.545166015625,142.654663085938,842,0,3086.094,0,-9999,0,0,0,NA
198833,7011:130:2,124699,3.5,3,-111,-110.5,3.25,-110.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3817,3959,3866,27.53,26.6117134094238,1.12322604656219,34.2922515869141,34.6864700317383,8.15900042653084,0,206.621520996094,143.05322265625,851,0,3086.094,0,-9999,0,0,0,NA
198834,7011:130:3,123980,4,3.5,-110.5,-110,3.75,-110.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3779,4077,3891,57.46,26.8227481842041,1.12579298019409,34.2348785400391,34.6863174438477,7.51799996942282,0,206.033004760742,142.777770996094,787,0,2287.45901677852,796.987983221476,-9999,0,0,0,NA
198835,7011:130:4,123979,4,3.5,-111,-110.5,3.75,-110.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3848,4000,3939,34.38,26.8058128356934,1.1034460067749,34.2536392211914,34.6863746643066,7.621999830007549,0,206.115432739258,146.282531738281,797,0,3084.447,0,-9999,0,0,0,NA
198836,7011:131:1,124698,3.5,3,-111.5,-111,3.25,-111.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3821,3944,3869,28.19,26.5996627807617,1.11869096755981,34.3122024536133,34.6865425109863,8.22700001299381,0,206.688369750977,143.474456787109,865,0,3086.094,0,-9999,0,0,0,NA
198837,7011:131:2,124697,3.5,3,-112,-111.5,3.25,-111.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3810,3939,3854,26.46,26.6016254425049,1.11456894874573,34.3307571411133,34.6866188049316,8.26499983668327,0,206.739501953125,143.961822509766,881,0,3086.094,0,-9999,0,0,0,NA
198838,7011:131:3,123978,4,3.5,-111.5,-111,3.75,-111.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3822,4055,3966,48.93,26.7987995147705,1.11726295948029,34.272045135498,34.6864700317383,7.71400006487966,0,206.218368530273,143.632659912109,811,0,2356.35865236051,728.088347639485,-9999,0,0,0,NA
198839,7011:131:4,123977,4,3.5,-112,-111.5,3.75,-111.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3886,4056,3969,40.95,26.7985973358154,1.11105704307556,34.2898063659668,34.6866188049316,7.7539999037981,0,206.279342651367,144.335830688477,829,0,2068.39387058824,1016.05312941176,-9999,0,0,0,NA
198840,7011:132:1,124696,3.5,3,-112.5,-112,3.25,-112.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3787,3959,3854,39.47,26.6057376861572,1.11174094676971,34.3443984985352,34.6870269775391,8.2590002566576,0,206.777648925781,144.356048583984,901,0,3086.094,0,-9999,0,0,0,NA
198841,7011:132:2,124695,3.5,3,-113,-112.5,3.25,-112.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3802,3908,3853,20.72,26.6140670776367,1.10836005210876,34.3554458618164,34.6884956359863,8.27000010758638,0,206.810546875,144.824859619141,924,0,3086.094,0,-9999,0,0,0,NA
198842,7011:132:3,123976,4,3.5,-112.5,-112,3.75,-112.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3890,4002,3936,20,26.8026123046875,1.10710299015045,34.3034553527832,34.6869201660156,7.75999994948506,0,206.325653076172,144.88850402832,850,0,3029.36758928571,55.0794107142857,-9999,0,0,0,NA
198843,7011:132:4,123975,4,3.5,-113,-112.5,3.75,-112.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3866,4070,3897,21.73,26.8079147338867,1.10366594791412,34.3144683837891,34.687801361084,7.72800017148256,0,206.346298217773,145.50764465332,875,0,2026.05832352941,1058.38867647059,-9999,0,0,0,NA
198844,7011:133:1,124694,3.5,3,-113.5,-113,3.25,-113.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3793,3900,3839,18.72,26.6132488250732,1.10662198066711,34.3661193847656,34.6902618408203,8.28699953854084,0,206.81559753418,145.501510620117,950,0,3086.094,0,-9999,0,0,0,NA
198845,7011:133:2,124693,3.5,3,-114,-113.5,3.25,-113.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3776,3855,3805,15.15,26.6053638458252,1.1125340461731,34.3760414123535,34.6916313171387,8.2999998703599,0,206.832290649414,146.18798828125,979,0,3086.094,0,-9999,0,0,0,NA
198846,7011:133:3,123974,4,3.5,-113.5,-113,3.75,-113.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3830,3929,3870,19.76,26.8057670593262,1.10368204116821,34.326171875,34.6896705627441,7.6959999278187805,0,206.348373413086,146.065856933594,902,0,3084.447,0,-9999,0,0,0,NA
198847,7011:133:4,123973,4,3.5,-114,-113.5,3.75,-113.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3809,3910,3863,21.35,26.7991847991943,1.10750305652618,34.3380813598633,34.6912574768066,7.71299982443452,0,206.393127441406,146.65510559082,932,0,3084.447,0,-9999,0,0,0,NA
198848,7011:134:1,124692,3.5,3,-114.5,-114,3.25,-114.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3765,3898,3837,29.01,26.6029949188232,1.14238798618317,34.3888473510742,34.6917419433594,8.34599975496531,0,206.873916625977,146.08723449707,1010,0,3086.094,0,-9999,0,0,0,NA
198849,7011:134:2,124691,3.5,3,-115,-114.5,3.25,-114.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3838,3994,3907,37.56,26.610897064209,1.11682200431824,34.4035186767578,34.6918525695801,8.421000093221659,0,206.928192138672,147.32373046875,1043,0,3086.094,0,-9999,0,0,0,NA
198850,7011:134:3,123972,4,3.5,-114.5,-114,3.75,-114.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3820,3993,3888,28.01,26.804178237915,1.1117730140686,34.3493232727051,34.6916313171387,7.76199996471405,0,206.433410644531,147.254379272461,965,0,3084.447,0,-9999,0,0,0,NA
198851,7011:134:4,123971,4,3.5,-115,-114.5,3.75,-114.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3864,4143,3958,55.96,26.8025512695313,1.10996198654175,34.3644065856934,34.6917419433594,7.81499966979027,0,206.45735168457,147.982955932617,999,0,1503.52972043011,1580.91727956989,-9999,0,0,0,NA
198852,7011:140:1,123260,4.5,4,-110.5,-110,4.25,-110.25,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3500,3974,3857,64.1,27.0112857818604,1.12239599227905,34.1899719238281,34.6861686706543,6.98200007900596,0,205.621383666992,143.100326538086,732,0,3082.565,0,-9999,0,0,0,NA
198853,7011:140:2,123259,4.5,4,-111,-110.5,4.25,-110.75,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3897,4018,3956,23.72,26.9948234558105,1.11890995502472,34.2052536010742,34.6863212585449,7.06799980252981,0,205.679840087891,143.569442749023,743,0,2624.00161157025,458.563388429752,-9999,0,0,0,NA
198854,7011:140:3,122540,5,4.5,-110.5,-110,4.75,-110.25,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3725,4018,3936,51.15,27.2030029296875,1.1188999414444,34.1376457214355,34.6860237121582,6.45599979907274,0,205.270645141602,143.501251220703,677,0,2891.20639931741,189.242600682594,-9999,0,0,0,NA
198855,7011:140:4,122539,5,4.5,-111,-110.5,4.75,-110.75,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3901,4145,3973,39.39,27.1906223297119,1.11505997180939,34.1664123535156,34.6861000061035,6.5080001950264,0,205.302917480469,144.15315246582,689,0,1249.85430737705,1830.59469262295,-9999,0,0,0,NA
198856,7011:141:1,123258,4.5,4,-111.5,-111,4.25,-111.25,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3932,4063,4003,23.15,26.9913387298584,1.11329305171967,34.2209243774414,34.6864700317383,7.1620000526309,0,205.769714355469,144.20198059082,758,0,1600.11007633588,1482.45492366412,-9999,0,0,0,NA
198857,7011:141:2,123257,4.5,4,-112,-111.5,4.25,-111.75,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3855,4009,3951,34.56,26.9824466705322,1.10825598239899,34.241756439209,34.6865463256836,7.22699984908104,0,205.830062866211,144.88459777832,777,0,2902.4150974026,180.149902597403,-9999,0,0,0,NA
